Customer_ID,LastPurchase,FirstPurchase,Frequency,Monetary,TotalQuantity,UniqueProducts,AverageOrderValue,Recency,CustomerLifetimeDays,Churn,Segment,RFM_Score,Cluster,ChurnProbability,RiskLevel
12528,2011-11-30 14:40:00,2011-01-31 09:05:00,6,1933.48,756,50,21.01608695652174,9,303,0,Champions,13,1,0.19,Low Risk
12529,2010-06-29 13:10:00,2010-06-29 13:10:00,1,316.48,192,21,15.07047619047619,528,0,1,Other,4,0,0.9366666666666666,High Risk
12530,2011-10-11 12:34:00,2010-03-07 14:37:00,9,3759.26,2713,94,23.792784810126584,60,582,0,Loyal Customers,13,1,0.06333333333333334,Low Risk
12531,2011-11-25 11:12:00,2010-01-22 14:17:00,2,1933.2,1119,126,15.222047244094489,15,671,0,High Value Customers,11,1,0.04666666666666667,Low Risk
12532,2011-11-09 13:47:00,2011-11-09 13:47:00,1,349.83000000000004,153,16,21.864375000000003,30,0,0,New / Potential,7,0,0.31,Medium Risk
12533,2010-03-22 10:56:00,2009-12-01 11:50:00,2,1367.89,704,63,18.998472222222222,628,110,1,Other,7,0,0.8133333333333334,High Risk
12534,2011-08-01 10:26:00,2011-08-01 10:26:00,1,1089.18,651,63,17.28857142857143,131,0,1,Other,7,0,0.8966666666666666,High Risk
12535,2011-09-09 08:48:00,2011-06-06 12:47:00,2,716.35,219,28,21.069117647058825,92,94,1,Other,8,0,0.9,High Risk
12536,2011-10-27 14:20:00,2011-10-11 14:52:00,3,12601.830000000002,2803,260,48.282873563218395,43,15,0,High Value Customers,12,1,0.17666666666666667,Low Risk
12537,2010-10-27 08:36:00,2010-10-27 08:36:00,1,732.94,449,43,17.04511627906977,409,0,1,Other,6,0,0.7266666666666667,High Risk
12538,2011-11-10 17:16:00,2010-11-26 13:02:00,2,640.45,336,33,18.836764705882356,29,349,0,New / Potential,9,0,0.14,Low Risk
12539,2011-11-17 13:30:00,2009-12-23 13:00:00,7,11214.75,4535,276,22.251488095238095,22,694,0,Champions,13,1,0.02,Low Risk
12540,2011-11-20 11:31:00,2009-12-07 16:56:00,33,22254.49,11019,354,28.864448767833984,20,712,0,Champions,14,1,0.0,Low Risk
12541,2011-11-10 10:40:00,2011-03-04 09:32:00,3,981.18,680,46,18.868846153846153,30,251,0,Other,10,0,0.21,Low Risk
12542,2010-08-12 19:12:00,2010-03-09 16:26:00,2,481.88,522,39,12.355897435897436,484,156,1,Other,5,0,0.7933333333333333,High Risk
12543,2010-09-17 15:51:00,2010-09-17 15:51:00,1,980.25,688,43,22.796511627906977,448,0,1,Other,5,0,0.93,High Risk
12544,2011-11-03 16:15:00,2011-11-03 16:15:00,1,372.7,136,19,19.61578947368421,36,0,0,New / Potential,7,0,0.13333333333333333,Low Risk
12545,2011-09-25 13:39:00,2011-03-25 12:04:00,2,1000.39,523,42,20.0078,75,184,0,Other,8,0,0.7366666666666667,High Risk
12546,2011-10-24 12:09:00,2011-09-23 09:44:00,2,1161.5,633,59,16.833333333333332,47,31,0,New / Potential,9,0,0.16333333333333333,Low Risk
12547,2011-05-26 12:38:00,2010-07-27 13:55:00,3,383.58,309,13,18.265714285714285,198,302,1,At Risk,7,0,0.8533333333333334,High Risk
12548,2011-06-26 15:35:00,2011-06-26 15:35:00,1,95.19999999999999,49,5,19.04,166,0,1,Other,5,0,0.8066666666666666,High Risk
12549,2010-05-13 12:05:00,2010-01-11 12:29:00,6,1575.68,1366,38,32.15673469387755,576,121,1,At Risk,9,0,0.7566666666666667,High Risk
12550,2011-09-21 14:35:00,2011-09-21 14:35:00,1,964.83,569,57,16.92684210526316,79,0,0,Other,7,0,0.7933333333333333,High Risk
12551,2010-12-17 11:23:00,2010-12-17 11:23:00,1,168.0,100,10,16.8,358,0,1,Other,4,0,0.9833333333333333,High Risk
12552,2011-11-01 10:02:00,2011-10-31 12:11:00,2,437.82,88,20,21.891,39,0,0,New / Potential,8,0,0.27666666666666667,Low Risk
12553,2011-12-01 16:38:00,2010-10-12 13:35:00,12,4608.75,2325,109,19.36449579831933,8,415,0,Champions,15,1,0.07333333333333333,Low Risk
12554,2010-09-17 12:29:00,2010-09-17 12:29:00,1,468.5,240,26,18.01923076923077,449,0,1,Other,4,0,0.9033333333333333,High Risk
12555,2010-01-26 16:26:00,2010-01-26 16:26:00,1,129.23,1,1,129.23,682,0,1,Other,3,0,1.0,High Risk
12556,2011-10-20 13:06:00,2011-07-11 13:35:00,2,599.56,355,100,5.038319327731092,50,100,0,New / Potential,8,0,0.8066666666666666,High Risk
12557,2011-11-23 16:59:00,2009-12-17 10:39:00,8,18096.14,6382,15,341.4366037735849,16,706,0,Champions,14,1,0.08333333333333333,Low Risk
12558,2011-12-02 10:41:00,2011-12-02 10:41:00,1,269.96,196,11,24.54181818181818,8,0,0,New / Potential,7,0,0.29,Low Risk
12559,2011-02-02 09:49:00,2011-01-24 10:12:00,2,561.71,283,21,26.74809523809524,311,8,1,Other,6,0,0.9433333333333334,High Risk
12560,2011-12-04 13:54:00,2011-07-19 15:55:00,3,2134.01,1110,91,20.323904761904764,5,137,0,High Value Customers,12,1,0.6933333333333334,High Risk
12561,2011-02-10 11:39:00,2011-02-10 11:39:00,1,238.85,177,16,14.928125,303,0,1,Other,4,0,0.7833333333333333,High Risk
12562,2011-12-01 17:20:00,2010-09-30 13:13:00,9,4966.92,2327,113,23.99478260869565,8,427,0,Champions,15,1,0.06,Low Risk
12563,2010-10-27 09:52:00,2010-10-27 09:52:00,1,249.24,113,13,19.172307692307694,409,0,1,Other,4,0,0.92,High Risk
12564,2011-03-23 14:55:00,2011-03-23 14:55:00,1,456.90000000000003,133,21,21.75714285714286,261,0,1,Other,5,0,0.77,High Risk
12565,2011-02-24 10:34:00,2011-02-24 10:34:00,1,145.92000000000002,80,9,16.213333333333335,289,0,1,Other,4,0,0.8733333333333333,High Risk
12566,2011-09-14 14:30:00,2011-09-14 14:30:00,1,351.65,265,19,18.507894736842104,86,0,0,Other,6,0,0.31333333333333335,Medium Risk
12567,2011-11-17 11:02:00,2010-02-11 10:30:00,15,11767.48,5308,365,21.16453237410072,23,644,0,Champions,14,1,0.0,Low Risk
12568,2010-03-05 09:15:00,2010-03-05 09:15:00,1,70.0,48,5,14.0,645,0,1,Other,3,0,0.9766666666666667,High Risk
12569,2011-12-07 16:24:00,2011-04-01 13:47:00,32,4124.6900000000005,1801,92,21.93984042553192,2,250,0,Champions,15,1,0.12333333333333334,Low Risk
12570,2010-01-26 17:28:00,2010-01-26 17:28:00,1,77.52,1,1,77.52,682,0,1,Other,3,0,1.0,High Risk
12571,2011-10-31 10:19:00,2011-08-10 12:35:00,2,519.61,523,31,15.28264705882353,40,81,0,New / Potential,8,0,0.5466666666666666,Medium Risk
12572,2011-12-01 09:20:00,2011-10-19 08:20:00,2,1020.4200000000001,452,53,17.007,9,43,0,New / Potential,10,1,0.15666666666666668,Low Risk
12573,2011-04-26 15:52:00,2010-08-31 17:25:00,5,717.41,479,107,6.028655462184874,227,237,1,At Risk,9,0,0.91,High Risk
12574,2011-01-28 09:20:00,2011-01-28 09:20:00,1,218.45000000000002,61,11,19.85909090909091,316,0,1,Other,4,0,0.7366666666666667,High Risk
12575,2010-09-08 13:09:00,2010-07-01 09:15:00,2,622.82,315,34,16.39,457,69,1,Other,6,0,0.7966666666666666,High Risk
12576,2011-11-04 10:11:00,2010-07-01 13:46:00,8,2142.7200000000003,1494,114,15.089577464788734,36,490,0,Champions,12,1,0.20666666666666667,Low Risk
12577,2011-11-04 13:24:00,2009-12-03 19:31:00,8,1617.1,1191,259,5.426510067114093,35,700,0,Champions,12,1,0.016666666666666666,Low Risk
12578,2011-11-18 13:30:00,2010-09-22 11:19:00,4,4642.45,2380,149,26.99098837209302,21,422,0,High Value Customers,12,1,0.22,Low Risk
12579,2011-09-22 17:15:00,2011-09-22 17:15:00,1,440.42,285,29,15.18689655172414,78,0,0,Other,6,0,0.35333333333333333,Medium Risk
12580,2011-04-07 10:24:00,2010-05-12 11:45:00,2,1052.9,569,52,18.153448275862072,247,329,1,Other,7,0,0.78,High Risk
12581,2011-10-31 08:56:00,2011-10-31 08:56:00,1,197.71,161,15,13.180666666666667,40,0,0,New / Potential,6,0,0.25666666666666665,Low Risk
12582,2011-04-15 08:45:00,2010-05-11 09:55:00,4,1980.4,985,88,19.22718446601942,239,338,1,At Risk,9,0,0.87,High Risk
12583,2011-12-07 08:07:00,2009-12-06 11:57:00,27,13591.58,8535,141,30.47439461883408,3,730,0,Champions,15,1,0.0033333333333333335,Low Risk
12584,2011-12-06 09:35:00,2011-03-04 15:15:00,9,2338.15,416,44,24.355729166666666,4,276,0,Champions,14,1,0.24,Low Risk
12585,2011-04-19 13:39:00,2010-12-23 12:58:00,2,2040.1,1279,77,23.44942528735632,234,117,1,Other,8,0,0.86,High Risk
12586,2011-11-22 16:24:00,2009-12-16 13:15:00,4,2062.67,687,82,21.943297872340427,17,706,0,High Value Customers,12,1,0.03666666666666667,Low Risk
12587,2011-12-02 12:47:00,2011-12-02 12:47:00,1,144.0,51,4,36.0,8,0,0,New / Potential,7,0,0.31333333333333335,Medium Risk
12588,2011-10-31 15:01:00,2010-04-21 12:22:00,4,958.78,438,31,20.84304347826087,39,558,0,Other,10,1,0.12,Low Risk
12589,2011-11-11 10:19:00,2010-01-19 12:26:00,8,4695.66,1764,121,26.087,29,660,0,Champions,13,1,0.006666666666666667,Low Risk
12590,2011-05-12 14:52:00,2011-05-12 14:46:00,2,9864.26,4283,68,145.06264705882353,211,0,1,Other,9,1,0.8766666666666667,High Risk
12591,2011-01-26 14:35:00,2010-10-27 10:42:00,3,1338.95,653,63,19.69044117647059,317,91,1,At Risk,9,0,0.29,Low Risk
12592,2011-09-08 15:04:00,2010-07-08 14:06:00,5,2582.66,1875,42,31.88469135802469,92,427,1,Loyal Customers,11,1,0.7533333333333333,High Risk
12593,2011-08-23 12:43:00,2011-05-05 09:29:00,3,418.1,206,14,19.90952380952381,109,110,1,Other,8,0,0.8866666666666667,High Risk
12594,2011-11-02 12:20:00,2010-03-03 13:51:00,15,5090.110000000001,2768,78,25.57844221105528,38,608,0,Champions,14,1,0.023333333333333334,Low Risk
12595,2010-07-23 09:10:00,2010-07-23 09:10:00,1,299.02,271,19,15.737894736842104,505,0,1,Other,4,0,0.8166666666666667,High Risk
12596,2011-10-19 13:02:00,2011-04-11 13:22:00,2,618.27,474,25,22.898888888888887,51,190,0,New / Potential,9,0,0.22666666666666666,Low Risk
12597,2011-11-20 13:33:00,2011-03-16 14:00:00,4,3811.22,2236,184,18.50106796116505,19,248,0,High Value Customers,13,1,0.13333333333333333,Low Risk
12598,2011-11-30 12:18:00,2010-03-01 09:58:00,11,4534.09,2906,130,22.01014563106796,10,639,0,Champions,15,1,0.006666666666666667,Low Risk
12599,2011-11-10 13:34:00,2010-05-11 10:42:00,13,2296.72,2189,47,17.268571428571427,29,548,0,Champions,13,1,0.16,Low Risk
12600,2011-11-11 10:29:00,2009-12-07 13:37:00,21,4967.42,1383,53,38.21092307692308,29,703,0,Champions,14,1,0.0,Low Risk
12601,2011-06-03 10:17:00,2010-10-31 10:57:00,6,681.26,290,24,20.03705882352941,190,214,1,At Risk,9,0,0.85,High Risk
12602,2011-10-12 11:22:00,2011-10-12 11:22:00,1,153.12,162,12,12.76,59,0,0,New / Potential,6,0,0.20666666666666667,Low Risk
12603,2011-11-18 10:42:00,2011-11-18 10:42:00,1,739.1999999999999,63,2,369.59999999999997,22,0,0,New / Potential,8,0,0.30666666666666664,Medium Risk
12604,2011-09-21 14:08:00,2011-03-23 12:06:00,2,254.18,201,15,15.88625,79,182,0,Other,6,0,0.19666666666666666,Low Risk
12605,2010-11-28 14:18:00,2010-09-07 14:21:00,4,1232.95,929,63,16.223026315789475,376,81,1,At Risk,9,0,0.7366666666666667,High Risk
12606,2010-01-26 16:23:00,2010-01-26 16:23:00,1,21.0,1,1,21.0,682,0,1,Other,3,0,0.8333333333333334,High Risk
12607,2011-10-10 16:06:00,2011-10-10 16:06:00,1,1579.51,1228,101,15.63871287128713,60,0,0,High Value Customers,8,0,0.22,Low Risk
12608,2010-10-31 10:49:00,2010-10-31 10:49:00,1,415.79,323,16,25.986875,405,0,1,Other,5,0,0.8933333333333333,High Risk
12609,2011-09-22 16:34:00,2009-12-20 13:30:00,9,3435.86,1553,129,19.633485714285715,78,641,0,Loyal Customers,13,1,0.006666666666666667,Low Risk
12610,2011-11-17 09:34:00,2011-08-05 13:52:00,5,2099.54,1049,85,19.80698113207547,23,103,0,Champions,12,1,0.15666666666666668,Low Risk
12611,2011-10-18 13:12:00,2011-10-18 13:12:00,1,1193.32,846,65,18.35876923076923,52,0,0,New / Potential,8,0,0.30333333333333334,Medium Risk
12612,2011-09-26 15:35:00,2011-09-26 15:35:00,1,704.04,262,19,37.054736842105264,74,0,0,Other,7,0,0.7133333333333334,High Risk
12613,2011-10-13 14:59:00,2009-12-14 13:10:00,10,6817.37,4157,218,20.91217791411043,57,668,0,Champions,14,1,0.0,Low Risk
12614,2011-03-07 10:22:00,2011-03-07 10:22:00,1,315.6,76,20,15.780000000000001,278,0,1,Other,5,0,0.92,High Risk
12615,2011-12-07 15:02:00,2010-03-18 14:09:00,8,5740.9800000000005,3317,198,21.26288888888889,2,629,0,Champions,14,1,0.016666666666666666,Low Risk
12616,2011-09-05 15:17:00,2010-11-16 11:38:00,3,1131.1,498,32,20.946296296296296,95,293,1,Other,9,0,0.9233333333333333,High Risk
12617,2011-11-10 14:39:00,2011-11-10 14:39:00,1,352.98,210,39,8.609268292682927,29,0,0,New / Potential,7,0,0.25333333333333335,Low Risk
12618,2011-11-18 11:10:00,2011-11-18 11:10:00,1,177.31,96,11,16.11909090909091,22,0,0,New / Potential,6,0,0.34,Medium Risk
12619,2011-11-23 14:52:00,2010-05-28 12:52:00,10,3781.38,3518,55,37.8138,16,544,0,Champions,15,1,0.16333333333333333,Low Risk
12620,2011-11-25 10:20:00,2011-05-19 12:10:00,3,1339.41,1181,89,14.558804347826088,15,189,0,High Value Customers,12,1,0.19666666666666666,Low Risk
12621,2011-12-08 11:25:00,2010-02-09 12:01:00,35,24311.2,13706,344,32.15767195767196,2,666,0,Champions,15,1,0.0033333333333333335,Low Risk
12622,2011-04-21 16:39:00,2011-04-21 16:39:00,1,180.1,69,11,16.37272727272727,232,0,1,Other,4,0,0.9633333333333334,High Risk
12623,2011-03-08 13:50:00,2010-01-12 11:45:00,7,3747.84,1971,112,21.663815028901734,276,420,1,At Risk,11,1,0.30333333333333334,Medium Risk
12624,2011-08-25 15:04:00,2011-06-15 12:34:00,2,641.13,355,36,16.87184210526316,106,71,1,Other,8,0,0.85,High Risk
12625,2011-05-12 09:54:00,2010-04-22 11:33:00,4,5164.88,3309,144,28.22338797814208,212,384,1,At Risk,10,1,0.7966666666666666,High Risk
12626,2011-11-16 16:06:00,2011-01-17 11:01:00,9,6620.4800000000005,3453,232,22.518639455782314,23,303,0,Champions,14,1,0.20666666666666667,Low Risk
12627,2011-11-29 12:07:00,2011-07-22 13:59:00,7,4478.53,2752,162,19.47186956521739,11,129,0,Champions,14,1,0.12333333333333334,Low Risk
12628,2011-12-05 13:15:00,2011-10-06 09:28:00,3,786.46,448,34,19.181951219512197,4,60,0,Other,11,1,0.17,Low Risk
12629,2010-11-19 09:18:00,2010-10-12 16:40:00,2,1558.22,722,40,34.62711111111111,386,37,1,Other,8,0,0.85,High Risk
12630,2011-11-30 10:48:00,2011-10-27 10:41:00,2,1270.88,548,60,19.8575,10,34,0,High Value Customers,11,1,0.14333333333333334,Low Risk
12631,2011-10-13 13:53:00,2010-01-15 14:50:00,6,3481.57,1607,131,19.024972677595628,57,635,0,Champions,13,1,0.006666666666666667,Low Risk
12632,2010-07-07 09:39:00,2010-05-24 09:07:00,2,804.88,694,32,22.99657142857143,521,44,1,Other,6,0,0.8033333333333333,High Risk
12633,2011-10-12 11:40:00,2010-07-02 11:44:00,7,5678.16,3238,220,18.556078431372548,59,466,0,Champions,13,1,0.24,Low Risk
12634,2010-06-22 10:05:00,2010-06-09 15:41:00,2,490.0,337,20,24.5,536,12,1,Other,5,0,0.8233333333333334,High Risk
12635,2011-09-11 11:04:00,2010-09-09 10:50:00,4,2930.41,1949,159,16.37100558659218,90,367,0,High Value Customers,11,1,0.12333333333333334,Low Risk
12636,2009-12-01 09:55:00,2009-12-01 09:55:00,1,141.0,1,1,141.0,739,0,1,Other,3,0,1.0,High Risk
12637,2011-10-03 13:46:00,2010-06-14 13:36:00,12,8283.81,4257,295,13.491547231270358,67,476,0,Loyal Customers,13,1,0.11666666666666667,Low Risk
12638,2011-11-06 13:11:00,2010-03-10 10:30:00,2,921.49,663,47,19.197708333333335,33,606,0,New / Potential,9,0,0.05333333333333334,Low Risk
12639,2011-04-15 12:48:00,2010-03-22 09:05:00,3,1312.3700000000001,631,58,20.505781250000002,239,389,1,At Risk,9,0,0.9,High Risk
12640,2011-11-16 11:52:00,2011-09-19 12:01:00,3,1174.58,311,47,22.16188679245283,24,57,0,Other,10,1,0.08666666666666667,Low Risk
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,1,185.9,72,10,18.59,115,0,1,Other,5,0,0.8266666666666667,High Risk
12642,2011-11-14 15:03:00,2011-08-24 09:23:00,3,1013.26,552,39,21.558723404255318,25,82,0,Other,10,1,0.25333333333333335,Low Risk
12643,2011-08-03 12:56:00,2010-04-07 14:16:00,12,8304.82,4665,14,162.83960784313726,128,482,1,Loyal Customers,13,1,0.7933333333333333,High Risk
12644,2011-08-02 10:33:00,2010-01-14 13:02:00,4,1918.49,1032,106,17.283693693693692,130,564,1,High Value Customers,10,0,0.30333333333333334,Medium Risk
12645,2011-11-06 12:38:00,2010-02-09 10:49:00,8,3539.3,2125,111,22.120625,34,635,0,Champions,13,1,0.016666666666666666,Low Risk
12646,2011-12-05 10:14:00,2011-10-21 12:52:00,2,1346.97,897,43,29.932666666666666,5,44,0,High Value Customers,11,1,0.22333333333333333,Low Risk
12647,2011-11-17 12:56:00,2010-01-13 15:06:00,36,16955.55,6633,240,32.923398058252424,22,672,0,Champions,14,1,0.0033333333333333335,Low Risk
12648,2011-07-08 11:55:00,2010-01-07 18:38:00,4,1112.0,518,38,17.107692307692307,155,546,1,Other,9,0,0.7,High Risk
12649,2011-08-24 14:41:00,2010-01-12 17:24:00,8,2294.65,1959,94,19.446186440677966,107,588,1,Loyal Customers,11,1,0.7233333333333334,High Risk
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,1,314.44,254,20,15.722,3,0,0,New / Potential,8,0,0.23,Low Risk
12651,2011-01-09 12:46:00,2010-08-31 15:21:00,4,377.75,265,30,12.591666666666667,335,130,1,At Risk,7,0,0.8566666666666667,High Risk
12652,2011-01-12 15:00:00,2010-10-01 15:16:00,2,1017.0300000000001,536,51,19.941764705882356,331,102,1,Other,7,0,0.8566666666666667,High Risk
12653,2011-07-14 10:41:00,2010-07-01 09:56:00,3,4160.83,1681,76,48.38174418604651,149,378,1,High Value Customers,11,1,0.8366666666666667,High Risk
12654,2011-11-29 10:10:00,2011-02-17 13:16:00,5,601.98,264,31,15.841578947368422,11,284,0,Loyal Customers,11,1,0.27666666666666667,Low Risk
12655,2010-10-12 09:17:00,2010-10-12 09:17:00,1,261.35,80,16,16.334375,424,0,1,Other,3,0,0.9333333333333333,High Risk
12656,2011-11-22 13:42:00,2010-05-26 09:00:00,8,6407.83,2860,174,25.942631578947367,17,545,0,Champions,14,1,0.08666666666666667,Low Risk
12657,2011-11-28 15:47:00,2011-09-22 11:40:00,4,1643.18,1044,35,34.961276595744685,11,67,0,High Value Customers,12,1,0.21333333333333335,Low Risk
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,1,686.05,320,36,19.056944444444444,19,0,0,New / Potential,9,0,0.25666666666666665,Low Risk
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,1,91.68,105,5,18.336000000000002,30,0,0,New / Potential,6,0,0.6233333333333333,High Risk
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,1,245.10000000000002,127,13,18.853846153846156,11,0,0,New / Potential,7,0,0.3333333333333333,Medium Risk
12661,2010-09-29 16:46:00,2010-09-29 16:46:00,1,162.0,216,11,14.727272727272727,436,0,1,Other,3,0,0.74,High Risk
12662,2011-12-09 11:59:00,2010-04-01 09:50:00,20,6726.54,3424,163,17.203427109974424,1,617,0,Champions,15,1,0.05333333333333334,Low Risk
12663,2010-03-25 09:40:00,2010-02-09 14:28:00,2,239.4,181,9,23.94,625,43,1,Other,4,0,0.8566666666666667,High Risk
12664,2011-12-01 17:07:00,2009-12-13 10:28:00,11,6070.04,1495,10,134.88977777777777,8,718,0,Champions,15,1,0.023333333333333334,Low Risk
12665,2011-01-19 08:34:00,2010-02-08 15:11:00,3,313.6,165,13,18.447058823529414,325,344,1,At Risk,7,0,0.8166666666666667,High Risk
12666,2010-11-10 16:40:00,2010-11-10 16:40:00,1,1248.42,370,31,40.27161290322581,394,0,1,Other,7,0,0.8866666666666667,High Risk
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,1,620.13,395,33,18.791818181818183,58,0,0,New / Potential,8,0,0.24,Low Risk
12668,2011-11-28 10:56:00,2010-01-31 15:45:00,10,11383.03,5049,263,21.236996268656718,12,665,0,Champions,15,1,0.0033333333333333335,Low Risk
12669,2011-07-12 09:54:00,2011-03-28 10:15:00,3,2744.0299999999997,1115,98,27.168613861386135,151,105,1,High Value Customers,10,0,0.82,High Risk
12670,2011-11-29 15:23:00,2010-02-11 10:13:00,7,3760.29,1627,71,32.698173913043476,10,656,0,Champions,14,1,0.023333333333333334,Low Risk
12671,2010-04-12 16:30:00,2010-04-12 16:30:00,1,2622.481,1460,45,58.27735555555556,606,0,1,Other,6,0,0.91,High Risk
12672,2011-01-14 09:20:00,2010-04-23 09:57:00,2,437.05,138,22,19.865909090909092,330,265,1,Other,6,0,0.7466666666666667,High Risk
12673,2011-12-04 13:55:00,2010-11-03 10:46:00,3,1230.02,700,68,16.62189189189189,5,396,0,High Value Customers,12,1,0.17333333333333334,Low Risk
12674,2011-11-01 12:12:00,2011-05-16 09:10:00,4,1970.6,1133,52,23.742168674698792,39,169,0,High Value Customers,11,1,0.21666666666666667,Low Risk
12675,2010-06-04 09:49:00,2010-05-10 16:44:00,2,957.25,336,111,8.546875,554,24,1,Other,6,0,0.81,High Risk
12676,2011-11-15 12:25:00,2010-08-13 13:29:00,11,2843.09,1867,67,26.570934579439253,25,458,0,Champions,13,1,0.4,Medium Risk
12677,2010-06-02 14:30:00,2010-02-11 13:55:00,2,395.1,176,13,18.814285714285717,555,111,1,Other,5,0,0.77,High Risk
12678,2011-10-28 13:04:00,2010-01-07 16:46:00,21,34281.18,22372,199,91.17335106382978,42,658,0,Champions,14,1,0.02666666666666667,Low Risk
12679,2011-10-12 12:30:00,2011-03-01 12:26:00,4,1113.02,554,43,23.187916666666666,59,225,0,Other,10,0,0.29333333333333333,Low Risk
12680,2011-12-09 12:50:00,2011-08-18 15:44:00,4,880.81,444,33,16.619056603773583,1,112,0,Other,11,1,0.2833333333333333,Low Risk
12681,2011-11-25 11:33:00,2009-12-13 13:31:00,45,29834.760000000002,17011,459,20.951376404494383,15,711,0,Champions,15,1,0.0,Low Risk
12682,2011-12-06 10:00:00,2009-12-01 09:28:00,52,22950.22,10522,327,23.20548028311426,4,735,0,Champions,15,1,0.0,Low Risk
12683,2011-12-05 16:31:00,2009-12-13 15:01:00,21,11633.7,7019,236,23.888501026694048,4,722,0,Champions,15,1,0.0,Low Risk
12684,2011-12-02 09:53:00,2011-05-10 12:55:00,7,2283.63,1985,61,21.748857142857144,8,205,0,Champions,13,1,0.14,Low Risk
12685,2011-11-11 13:46:00,2011-09-07 10:28:00,6,2863.08,1523,117,18.236178343949042,28,65,0,Champions,12,1,0.23666666666666666,Low Risk
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,1,89.14,107,7,12.734285714285715,372,0,1,Other,4,0,0.93,High Risk
12687,2010-08-16 12:12:00,2010-08-16 12:10:00,2,2138.91,1403,126,16.97547619047619,481,0,1,Other,7,0,0.82,High Risk
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,1,4873.81,3028,171,28.50181286549708,114,0,1,High Value Customers,9,0,0.83,High Risk
12689,2011-11-14 08:31:00,2011-08-04 10:04:00,2,1247.6100000000001,628,57,17.327916666666667,26,101,0,High Value Customers,10,0,0.2,Low Risk
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,389.01,106,16,24.313125,206,0,1,Other,5,0,0.93,High Risk
12691,2011-11-11 16:49:00,2010-10-15 12:00:00,7,1170.4,445,24,30.010256410256414,28,392,0,Loyal Customers,11,1,0.12666666666666668,Low Risk
12692,2010-03-12 14:02:00,2010-03-12 14:02:00,1,110.95,36,13,8.534615384615385,637,0,1,Other,3,0,0.9866666666666667,High Risk
